freq,am_item,indic_agr,unit,geo\TIME_PERIOD,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,AM010000,PRD_BP,MIO_NAC,LU,,,,,,,,,,,,,28.11,28.17,27.02,27.17,25.67,23.65,24.12,23.95,23.51,21.2,22.79,25.73,23.48,22.73,20.56,23.18,22.12,22.35,24.17,22.39,15.48,17.93,26.92,22.99,17.12,25.4,26.36,31.92,29.35,23.19,26.71,18.27,21.31,26.18,24.01,22.89,29.31,47.29,28.68,25.14,29.05
A,AM010000,PRD_BP,MIO_NAC,LV,,,,,,,,,,,,,,,,,,,,,,,,,,51.38,57.4,72.81,70.57,77.41,87.01,112.06,128.67,142.43,247.58,214.52,172.12,204.51,235.66,384.12,320.85,310.55,415.11,359.77,376.76,353.48,478.91,553.3,578.51,880.41,548.75,571.1,508.92
A,AM010000,PRD_BP,MIO_NAC,MK,,,,,,,,,,,,,,,,,,,,,,,,,,6305.74,6286.99,5854.94,4698.23,5800.45,5553.82,7196.98,7245.53,5711.38,5209.6,7509.66,5936.45,5042.12,7793.35,6366.48,7691.38,7935.44,5799.73,6354.71,4535.75,6434.86,5961.57,6272.55,6407.37,8478.08,8390.93,,
A,AM010000,PRD_BP,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM010000,PRD_BP,MIO_NAC,NL,,,,,,,,,,,,,,255.48,205.11,217.81,220.99,208.74,191.95,207.83,206.72,199.33,261.8,286.64,244.84,231.65,226.16,323.03,335.83,359.5,398.98,268.28,262.8,300.94,411.45,459.33,343.57,415.16,425.98,610.88,473.28,381.32,390.93,305.15,326.47,383.14,376.48,372.16,483.48,755.89,446.15,266.31,344.31
A,AM010000,PRD_BP,MIO_NAC,NO,,,,,,,,,,,,,,,,,,,,,,,3015.76,3262.42,3245.4,3216.1,3137.64,3083.98,3014.94,3008.93,2685.44,2865.67,2621.08,2456.9,2585.35,3077.69,2578.83,2861.68,2789.03,3070.71,2873.95,3603.06,4052.53,4043.67,4090.05,2582.33,4427.81,4572.35,4220.4,6120.35,4284.44,5613.98,5634.1
A,AM010000,PRD_BP,MIO_NAC,PL,,,,,,,,,,,,,,,,,,,,,,,,,,8705.6,7995.92,8880.54,10305.48,9358.41,9333.24,13772.6,10179.91,10227.96,16799.87,16052.94,12963.68,13992.87,19437.98,21220.31,18306.76,17188.74,14833.02,15406.0,17161.4,15598.84,17199.63,20697.27,26177.9,41993.43,30741.1,23786.68,25229.54
A,AM010000,PRD_BP,MIO_NAC,PT,,,,,,,,91.19,87.67,124.02,144.97,281.72,313.48,412.38,465.66,397.93,538.31,395.7,508.65,383.81,387.89,516.89,470.98,487.05,478.34,420.68,466.04,423.95,442.19,431.53,396.0,424.04,193.58,228.3,274.55,306.49,227.89,255.76,294.74,332.56,291.57,280.56,277.74,247.77,234.94,240.89,246.19,246.7,319.86,406.13,336.52,323.29,254.61
A,AM010000,PRD_BP,MIO_NAC,RO,,,,,,,,,,,,,,,,,,,,,,,,,,1350.91,2433.42,3015.3,7535.01,5011.87,7863.85,14630.36,7042.68,5772.34,5430.97,14276.29,8660.5,10778.63,19733.87,12517.7,19889.42,17120.96,14742.45,15485.03,18524.3,22699.65,22609.81,14926.92,27708.2,27149.19,23585.22,16156.09,22210.7
A,AM010000,PRD_BP,MIO_NAC,SE,2202.71,3457.43,2931.36,3300.08,3359.63,3831.76,3574.47,4232.4,5261.74,6066.28,5963.21,7830.04,6599.24,6789.08,5983.41,5532.23,6923.37,8187.79,6945.82,5075.66,5628.87,5382.07,7587.63,8063.05,8223.22,7108.44,6553.22,7104.35,7661.63,7486.13,7496.04,7176.88,4196.69,4191.43,9171.03,6508.14,4703.29,6621.19,7151.43,8456.81,6557.37,7285.67,7071.57,6588.45,7277.87,5929.36,8216.4,8745.11,10919.56,16221.23,9979.61,9831.66,10388.19
A,AM010000,PRD_BP,MIO_NAC,SI,,,,,,,,,,,,,,,,,,,,,,,43.14,57.51,53.69,55.02,48.24,67.29,70.38,83.07,69.2,89.24,80.27,80.18,94.64,79.59,54.75,79.59,105.63,109.0,77.3,90.95,87.01,82.79,75.83,85.79,84.75,96.44,132.67,164.96,104.74,111.78,110.42
A,AM010000,PRD_BP,MIO_NAC,SK,,,,,,,,,,,,,,,,,,,,,,,314.88,361.78,405.07,334.86,270.9,239.39,425.81,390.27,358.86,629.99,435.94,413.62,525.47,579.63,366.42,371.81,580.49,594.15,568.01,614.85,568.71,618.38,450.25,575.64,583.05,628.01,763.17,950.22,770.2,652.98,769.68
A,AM010000,PRD_BP,MIO_NAC,UK,584.6,795.22,712.63,860.53,1140.53,1238.53,1410.05,1692.24,1918.35,2294.37,2359.03,2801.14,2450.46,2437.94,2149.56,2024.54,2256.99,2259.32,2458.5,2599.42,2704.26,2658.78,3284.95,3593.03,2906.95,2502.29,2325.49,2332.66,1981.55,2254.96,2218.2,2416.65,1434.41,1506.86,1948.93,3180.45,2312.43,2267.09,3230.09,3200.79,3364.91,3438.65,2852.47,2492.55,3089.98,3251.57,3666.95,2834.43,,,,,
A,AM010000,PRD_BP,MIO_PPS,AT,,,,,,,,,,,,,,,,,,,,,,,856.57,807.07,757.0,684.88,652.35,664.15,681.99,660.45,679.01,673.99,376.77,442.78,792.29,595.64,428.22,719.78,812.74,934.12,649.82,685.78,655.62,669.97,668.3,687.86,706.35,731.82,1018.02,1369.4,848.12,820.57,922.93
A,AM010000,PRD_BP,MIO_PPS,BE,,,,,,,,6.41,7.21,8.99,9.13,10.57,8.83,9.43,7.84,8.93,8.84,7.78,331.11,301.32,301.44,299.29,308.43,332.71,298.45,291.98,278.12,300.08,291.23,285.63,332.92,336.27,218.75,281.22,392.17,302.45,271.24,474.23,416.83,544.41,459.47,404.53,407.84,272.09,333.65,369.62,385.23,437.16,603.17,729.25,515.13,371.14,424.48
A,AM010000,PRD_BP,MIO_PPS,BG,,,,,,,,,,,,,,,,,,,,,,,818.3,859.56,1586.72,586.23,584.8,609.47,754.52,744.39,674.76,892.83,648.42,581.31,537.0,1174.26,736.18,942.33,1271.34,1397.91,1335.94,1442.6,1301.73,1249.72,1265.95,1439.37,1443.21,1261.75,2085.54,2417.86,1776.93,1453.61,1468.86
A,AM010000,PRD_BP,MIO_PPS,CH,,,,,,,,,,,,,,,,,,,520.49,469.14,458.98,420.17,394.21,361.07,351.91,341.92,289.4,287.94,227.32,241.92,197.8,238.48,218.29,220.8,238.12,233.9,198.57,193.76,206.61,203.0,189.34,206.39,216.14,174.21,221.72,200.52,220.58,237.0,212.23,262.58,246.7,191.81,282.79
A,AM010000,PRD_BP,MIO_PPS,CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.66,20.48,11.97,12.78,11.32,2.37,10.53,10.72,10.68,11.19,13.15,1.93,20.22,3.56,8.02,6.47,13.98,13.57,13.76,23.99,16.48,10.24,8.92
A,AM010000,PRD_BP,MIO_PPS,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,1305.36,1102.93,1138.72,1551.93,1247.88,1090.54,1698.37,1129.9,1046.49,1695.44,1473.97,1039.31,1361.77,1826.11,1797.16,1837.59,1916.39,1830.43,1730.2,1579.78,1658.67,1682.51,1814.34,2327.18,2715.23,1909.48,1788.98,1938.78
A,AM010000,PRD_BP,MIO_PPS,DE,,,,,,,,,,,,,,,,,,,5788.41,5079.92,5361.82,5668.42,6231.07,6786.04,6615.31,6156.54,6155.25,6708.73,7247.74,6350.26,6367.33,7402.25,3957.8,4415.23,6683.15,7760.09,4989.38,4589.83,7035.0,7440.78,7597.88,6806.93,6194.66,5070.41,5938.62,5123.41,6179.96,6615.73,8109.28,11189.03,7498.72,6040.96,6445.27
A,AM010000,PRD_BP,MIO_PPS,DK,479.24,569.13,528.33,589.27,760.9,767.65,853.82,876.47,994.38,1175.89,995.8,1331.46,1118.63,1107.8,935.2,983.28,1112.59,1118.86,1157.17,906.38,1065.13,1058.87,1164.3,1186.05,1141.22,1050.92,970.24,1082.16,1121.52,999.26,1040.68,1063.14,682.74,774.12,1222.99,924.97,700.11,1210.07,1260.89,1416.91,953.11,989.42,1196.44,825.23,1010.21,980.55,1022.45,1156.59,1461.89,2039.59,1165.15,1185.28,1325.12
A,AM010000,PRD_BP,MIO_PPS,EA,,,,,,,,,,,,,,,,,,,26998.95,24615.45,25609.1,25583.0,25916.91,29420.78,27843.03,27003.49,25976.23,27882.3,29212.67,29194.87,27944.04,30429.58,21777.19,20827.67,31484.99,30358.21,21847.32,26464.14,32423.94,34927.95,32291.62,30274.98,31189.78,26273.99,27299.67,28851.95,30371.57,32050.97,41580.49,51015.82,37046.37,32310.59,34609.52
A,AM010000,PRD_BP,MIO_PPS,EA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24685.51,23601.85,35251.9,34640.71,24446.5,29548.1,36104.94,39560.88,36207.73,33695.8,32983.01,28088.56,29064.99,30897.53,32413.39,34008.23,44564.47,54708.02,38823.3,33764.2,36078.38
A,AM010000,PRD_BP,MIO_PPS,EE,,,,,,,,,,,,,,,,,,,,,,,72.34,141.14,101.38,73.44,48.79,108.45,77.3,80.37,81.28,112.41,119.43,132.15,239.99,123.71,117.23,159.37,183.18,295.24,201.98,239.26,282.61,146.98,225.87,187.58,273.08,302.7,307.99,437.7,254.17,259.34,261.67
A,AM010000,PRD_BP,MIO_PPS,EL,,,,,,,,,,,,,,,,,,,,,1625.86,1682.2,1612.86,1509.82,1566.68,1437.36,1306.95,1447.26,1544.42,1466.24,1454.03,1378.93,1335.37,868.71,1298.86,1150.79,927.94,913.54,1035.98,1078.58,1017.95,971.6,970.97,884.01,822.28,763.08,750.22,789.03,1045.24,1422.87,1299.76,868.79,888.92
A,AM010000,PRD_BP,MIO_PPS,ES,,,,,,,,,,,,,,,,,,21.78,4025.34,2893.78,4355.96,3585.25,3155.48,4900.79,4324.39,4597.73,3916.57,4847.19,4192.49,4520.98,4532.39,4963.95,3301.03,3139.92,5738.57,4527.46,2976.89,3831.14,4642.84,4262.12,4729.62,3881.43,3902.01,4151.93,3230.0,4660.49,3898.0,5036.38,6674.38,6773.27,3186.74,5094.74,5844.98
A,AM010000,PRD_BP,MIO_PPS,EU,,,,,,,,,,,,,,,,,,,,,32713.73,32664.54,33232.31,37126.23,34720.42,33010.2,31519.52,33806.43,33370.63,33525.9,32251.26,34994.49,34294.86,33185.38,52982.36,57485.86,40068.55,48187.3,63808.29,64090.48,63338.1,59297.35,55439.41,50232.33,53088.74,55965.78,58376.53,55031.3,73776.44,89383.67,65343.6,53808.62,59105.14
A,AM010000,PRD_BP,MIO_PPS,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37940.16,35938.08,51712.74,54828.37,38321.32,46602.44,61323.84,61713.03,59844.63,55768.55,52477.9,47717.88,49988.52,52759.9,54815.55,55031.3,73776.44,89383.67,65343.6,53808.62,59105.14
A,AM010000,PRD_BP,MIO_PPS,EU27_2020_EFTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52181.8,55335.42,38738.46,47037.05,61762.77,62172.4,60267.73,56257.83,52989.81,48173.23,50500.17,53144.33,55342.09,55574.36,74289.98,90099.2,65894.47,54390.21,59780.09
A,AM010000,PRD_BP,MIO_PPS,FI,,,64.37,69.15,48.16,50.22,62.55,90.58,81.31,127.32,158.91,156.03,162.24,159.22,102.15,120.65,175.13,195.79,893.07,737.76,859.16,685.56,478.53,542.14,536.94,421.19,430.31,596.31,540.76,547.7,524.67,513.92,545.62,364.96,604.52,502.15,350.48,392.1,499.34,529.89,547.06,418.99,381.19,344.61,348.01,342.71,496.25,375.68,353.07,835.41,516.22,514.72,527.89
A,AM010000,PRD_BP,MIO_PPS,FR,516.92,610.77,540.47,561.44,691.75,826.4,855.02,994.89,1042.4,1226.15,1216.55,1412.72,1309.99,1186.14,1165.0,1206.79,1324.41,1274.19,8977.5,9048.2,7721.94,8154.08,8267.03,9117.98,8889.42,8819.7,8557.38,8722.68,8756.73,9246.49,8498.47,8801.51,8351.13,7294.17,10529.93,9461.36,7395.89,10385.5,10661.36,12804.31,10540.71,9946.48,9976.71,7127.04,8782.59,9528.68,10077.37,9334.47,13256.93,14835.31,12001.54,8872.43,9518.52
A,AM010000,PRD_BP,MIO_PPS,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.5,612.08,900.46,859.95,712.5,858.56,924.75,991.37,686.18,580.35,491.5,564.84,499.37,606.2,598.61,695.51,898.44,1274.34,743.26,769.47,772.67
A,AM010000,PRD_BP,MIO_PPS,HU,,,,,,,,,,,,,,,,,,,,,,,,,2342.95,1658.36,1617.44,2056.99,2057.02,1991.41,1871.7,2864.47,2497.68,2475.95,2687.48,3377.47,2324.91,2753.72,4000.98,3580.12,3858.47,4060.67,3476.87,3643.35,3120.01,3479.43,3506.6,3699.55,4369.13,4462.97,4371.16,3213.91,3359.09
A,AM010000,PRD_BP,MIO_PPS,IE,,,,,,,,,,,,,,,,,,337.94,289.76,292.49,265.8,265.33,314.8,347.41,295.38,267.7,270.87,287.96,289.81,241.48,280.01,286.56,151.87,179.49,281.59,229.95,132.57,260.55,349.26,376.16,337.3,326.17,338.27,266.58,281.06,309.59,303.8,274.45,417.21,703.92,362.79,365.81,356.7
A,AM010000,PRD_BP,MIO_PPS,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,3.56,4.14,4.18,3.49,5.45,4.02,4.56,2.41,1.41,1.79,1.22,2.26,1.46,1.7,3.23,2.14,1.57,2.55
A,AM010000,PRD_BP,MIO_PPS,IT,,,,,,,,2.44,2.64,2.71,2.72,3.01,2.56,2.65,2.43,2.26,2.24,2.18,4537.88,4542.91,5106.63,5098.12,5404.38,5639.13,5256.28,4998.45,4899.36,4900.87,4795.64,5002.91,4415.13,5299.05,3046.79,3267.69,4309.32,4914.32,3168.72,3532.5,5042.47,4670.03,4455.09,4422.27,4115.08,4000.09,3485.26,3663.06,3708.88,4042.99,5277.62,6541.6,5428.87,4409.55,4663.44
A,AM010000,PRD_BP,MIO_PPS,LT,,,,,,,,,,,,,,,,,,,,,,,500.21,883.92,756.58,471.32,422.06,470.5,418.71,487.94,503.7,654.81,607.62,506.7,983.2,998.34,783.79,805.87,1132.63,1683.27,1430.14,1397.87,1697.52,1285.05,1367.47,1234.38,1456.08,1782.93,1738.1,2429.48,1771.42,1591.23,1602.0
A,AM010000,PRD_BP,MIO_PPS,LU,,,,,,,,,,,,,0.63,0.64,0.61,0.63,0.61,0.55,23.13,22.81,21.28,18.91,19.62,22.37,20.18,19.61,17.94,20.14,19.0,19.15,20.57,19.23,13.4,15.55,23.07,19.82,14.32,20.76,21.7,25.99,23.66,18.8,21.79,14.89,17.26,20.91,18.82,17.44,22.4,36.18,21.8,19.05,22.01
A,AM010000,PRD_BP,MIO_PPS,LV,,,,,,,,,,,,,,,,,,,,,,,,,,121.09,135.38,167.63,165.33,175.84,188.91,229.3,240.3,231.63,345.56,289.26,249.47,317.83,352.28,560.38,463.86,447.36,599.87,515.78,534.08,489.2,649.1,752.51,795.05,1148.05,709.72,740.92,660.26
A,AM010000,PRD_BP,MIO_PPS,MK,,,,,,,,,,,,,,,,,,,,,,,,,,279.81,275.96,243.89,189.75,237.6,226.89,305.3,307.61,240.44,210.83,302.53,244.16,203.74,301.08,247.4,290.59,299.42,214.51,232.84,164.23,230.23,212.36,221.82,227.92,287.07,270.33,,
A,AM010000,PRD_BP,MIO_PPS,MT,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,AM010000,PRD_BP,MIO_PPS,NL,,,,,,,,,,,,,,96.16,79.65,87.34,92.19,89.28,190.93,208.12,204.61,196.8,241.12,268.32,225.45,212.76,208.53,301.38,307.24,327.17,354.0,241.48,239.94,274.41,377.74,420.46,305.89,367.92,379.68,547.2,428.01,337.93,347.04,266.49,286.7,334.45,319.07,317.88,415.86,651.07,379.5,227.21,293.75
A,AM010000,PRD_BP,MIO_PPS,NO,,,,,,,,,,,,,,,,,,,,,,,278.44,308.05,299.83,287.36,282.45,282.0,272.03,272.38,239.76,256.59,238.41,222.48,228.81,269.59,214.42,236.68,228.83,250.92,229.74,278.33,293.37,279.72,288.14,182.7,303.7,304.61,299.61,449.71,302.03,388.22,389.61
A,AM010000,PRD_BP,MIO_PPS,PL,,,,,,,,,,,,,,,,,,,,,,,,,,4376.87,3845.58,4024.99,4643.57,4262.99,4247.4,6149.39,4464.87,4394.51,7156.19,6762.26,5238.46,5867.99,8041.0,8724.42,7499.23,6971.79,6042.28,6175.89,6763.33,6049.34,6585.05,7785.17,9525.99,14401.98,10016.49,7681.2,8147.13
A,AM010000,PRD_BP,MIO_PPS,PT,,,,,,,,2.41,2.16,2.74,2.7,4.44,4.25,4.79,5.03,4.03,5.19,3.53,910.65,635.27,602.11,763.16,639.88,656.83,624.23,532.96,589.54,532.8,545.62,526.41,485.5,512.44,238.71,283.54,335.21,373.89,274.38,310.65,352.51,405.66,360.62,347.39,341.4,301.21,280.31,285.94,290.73,290.31,377.48,485.14,408.78,392.07,308.77
A,AM010000,PRD_BP,MIO_PPS,RO,,,,,,,,,,,,,,,,,,,,,,,,,,3790.25,4639.49,4065.83,7667.66,4199.9,5488.03,9422.29,4116.82,3279.42,2882.5,7073.67,4173.82,5305.49,9487.35,5911.97,8937.98,7536.1,6374.62,6735.9,7885.5,9240.91,8983.09,5905.22,10695.05,9849.22,8319.48,5444.09,7484.3
A,AM010000,PRD_BP,MIO_PPS,SE,284.21,458.8,384.8,423.65,422.59,472.66,447.65,525.99,655.37,755.39,708.67,913.05,755.24,750.15,646.43,584.82,712.89,812.02,670.55,499.4,541.39,516.18,679.64,738.91,737.45,629.51,588.51,644.1,674.58,651.98,648.92,630.95,362.65,365.74,816.25,575.31,398.22,555.29,602.58,721.58,550.52,598.37,574.25,518.75,564.71,453.47,622.46,662.2,832.74,1206.67,738.55,730.97,772.35
A,AM010000,PRD_BP,MIO_PPS,SI,,,,,,,,,,,,,,,,,,,,,,,92.75,114.14,98.54,94.88,79.28,106.18,104.02,116.76,93.48,119.97,107.76,104.56,118.56,97.45,64.06,94.43,126.15,132.65,94.5,110.26,105.09,99.65,91.36,102.48,101.28,115.74,157.44,196.02,121.55,128.11,126.55
A,AM010000,PRD_BP,MIO_PPS,SK,,,,,,,,,,,,,,,,,,,,,,,622.07,703.29,752.44,597.84,457.9,385.14,683.51,613.52,541.36,911.92,632.33,592.95,749.37,836.98,536.8,560.48,854.21,869.62,834.82,907.88,831.89,853.66,598.84,742.04,743.36,820.2,997.48,1208.14,962.31,814.27,959.79
A,AM010000,PRD_BP,MIO_PPS,UK,1472.94,1960.9,1568.28,1799.48,2270.92,2374.48,2587.27,2882.94,3224.69,3886.07,3983.5,4776.66,4138.58,4110.19,3525.32,3260.37,3559.21,3473.1,3626.34,3798.16,3872.25,3824.3,3858.61,4270.67,3432.05,2888.93,2677.58,2750.62,2361.86,2679.8,2617.63,2870.82,1660.43,1720.12,2170.08,3517.45,2459.73,2443.42,3409.2,3368.83,3493.47,3528.8,2961.51,2514.45,3100.22,3205.89,3560.98,2770.76,,,,,
A,AM010000,PRD_PP,MIO_EUR,AT,,,,,,,,,,,,,,,,,,,,,,,534.17,567.24,516.93,487.27,489.96,470.18,488.28,457.35,470.75,458.65,405.4,478.69,870.75,655.54,478.1,800.93,906.72,1029.21,717.58,764.27,728.38,749.33,754.06,776.48,801.97,834.97,1149.73,1530.36,961.3,942.23,1059.78
A,AM010000,PRD_PP,MIO_EUR,BE,,,,,,,,300.15,317.03,363.56,361.76,418.89,355.93,400.3,334.59,376.36,370.34,325.0,331.11,309.91,258.36,238.97,259.02,286.0,240.83,229.31,216.16,218.01,200.13,189.96,233.12,247.02,238.16,309.24,436.5,337.88,305.29,524.17,465.34,606.09,513.17,451.63,453.76,305.91,376.77,417.79,435.9,490.13,680.8,823.83,581.59,416.62,476.51
A,AM010000,PRD_PP,MIO_EUR,BG,,,,,,,,,,,,,,,,,,,,,,,426.31,340.45,781.02,363.01,367.49,394.84,508.6,508.63,461.62,634.84,472.2,452.02,446.25,1025.35,675.58,842.82,1196.06,1311.49,1258.57,1330.84,1228.73,1199.37,1246.43,1443.72,1499.8,1333.72,2264.71,2804.67,2098.37,1744.27,1762.57
A,AM010000,PRD_PP,MIO_EUR,CH,,,,,,,,,,,,,488.1,461.99,460.22,595.44,658.54,575.87,597.36,542.71,596.76,590.3,614.92,563.76,488.8,481.75,379.89,405.41,321.54,343.9,271.59,319.84,290.29,282.3,281.23,283.48,255.83,271.78,314.22,308.66,279.48,303.76,347.74,276.38,344.76,301.74,331.56,368.12,310.68,395.82,374.7,290.29,442.92
A,AM010000,PRD_PP,MIO_EUR,CY,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,36.54,18.5,10.71,11.6,10.0,2.12,9.51,9.92,10.01,10.71,12.52,1.83,18.65,3.19,7.18,5.84,12.64,12.29,12.62,22.02,15.01,9.36,8.15
A,AM010000,PRD_PP,MIO_EUR,CZ,,,,,,,,,,,,,,,,,,,,,,,,,,608.7,509.14,551.78,783.31,706.63,584.76,886.17,674.49,669.43,1102.5,1059.59,709.92,972.91,1329.91,1286.8,1252.84,1233.46,1207.39,1158.7,1085.51,1180.0,1219.29,1304.53,1787.57,2252.68,1615.87,1445.41,1593.85
A,AM010000,PRD_PP,MIO_EUR,DE,,,,,,,,,,,,,,,,,,,6200.92,5506.07,4995.67,4934.77,5200.61,5564.66,5241.51,4739.81,4730.58,5031.23,5297.47,4278.74,4174.95,5094.29,4216.8,4706.86,7085.88,8203.66,5358.0,4882.02,7445.99,7932.24,8155.48,7302.47,6703.8,5493.43,6439.3,5557.11,6820.83,7320.77,8984.84,12461.45,8394.67,6746.31,7197.82
A,AM010000,PRD_PP,MIO_EUR,DK,595.28,729.01,693.16,811.26,1048.1,1052.45,1122.42,1039.41,1186.14,1398.63,1225.81,1643.25,1406.22,1412.7,1242.85,1292.41,1441.62,1485.41,1460.42,1141.57,1162.44,1038.55,1224.02,1198.93,1136.49,1023.98,956.74,1057.72,1081.56,920.63,1002.38,1006.02,958.51,1081.74,1696.6,1269.94,962.39,1629.62,1695.62,1949.76,1302.19,1357.07,1629.77,1129.68,1358.64,1312.79,1376.89,1546.11,1937.95,2722.76,1541.81,1550.54,1732.44
A,AM010000,PRD_PP,MIO_EUR,EA,,,,,,,,,,,,,,,,,,,27430.51,24568.85,21257.24,19905.22,19734.82,22736.52,20663.37,19809.18,19117.7,20024.13,20003.16,19636.08,18801.38,21200.1,17376.55,20426.68,31578.78,30417.21,21568.0,27645.73,33693.18,36798.36,33648.46,31399.44,31387.87,26156.82,27582.21,29156.19,30598.72,32057.75,41964.39,51795.88,37204.05,31835.93,34188.7
A,AM010000,PRD_PP,MIO_EUR,EA21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18901.82,21946.34,33833.54,33215.13,23213.01,29663.29,36207.02,39920.75,36398.88,33811.91,32931.93,27721.24,29152.49,30998.96,32491.64,33838.02,44803.26,55450.21,39302.43,33580.2,35951.27
A,AM010000,PRD_PP,MIO_EUR,EE,,,,,,,,,,,,,,,,,,,,,,,27.73,64.37,49.41,31.44,18.99,54.37,39.34,41.64,42.33,57.2,64.67,71.32,156.75,75.99,74.06,107.82,125.76,208.32,146.18,175.88,211.29,111.69,175.9,149.05,222.01,244.15,256.4,394.69,228.72,232.38,228.46
A,AM010000,PRD_PP,MIO_EUR,EL,,,,,,,,,,,,,,,,,,,,,826.46,806.18,874.16,763.06,830.37,662.29,658.01,699.67,749.42,690.83,726.44,660.5,675.71,681.52,1112.02,977.87,792.07,871.44,991.43,999.99,890.28,828.43,805.67,729.8,669.31,616.87,605.33,636.52,835.29,1141.64,985.32,625.57,641.93
A,AM010000,PRD_PP,MIO_EUR,ES,,,,,,,,,,,,,,,,,,3373.94,3638.32,2559.99,2722.49,2238.54,1788.69,3267.21,2716.97,2857.45,2360.99,3051.23,2467.3,2790.68,2821.07,3226.46,1850.35,2522.96,4954.48,3863.09,2463.76,3634.2,4404.43,4011.1,4421.59,3586.85,3595.45,3829.15,2954.56,4330.6,3609.31,4768.46,6146.26,6143.0,2847.44,4558.44,5230.38
A,AM010000,PRD_PP,MIO_EUR,EU,,,,,,,,,,,,,,,,,,,,,26749.96,24958.59,25374.74,28708.43,26252.12,24548.81,23682.6,24960.26,23768.29,23518.33,22477.26,25209.68,25674.4,28972.95,47267.17,49921.99,33478.17,42360.33,54586.31,57279.83,54594.47,51803.39,49382.1,42948.04,45959.12,48519.21,51106.89,47603.07,63801.77,79263.76,57284.41,48318.28,52936.76
A,AM010000,PRD_PP,MIO_EUR,EU27_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26271.11,29181.91,44911.68,46403.97,31263.1,40204.6,51395.09,53861.68,50632.3,47537.72,45452.21,39906.42,42434.45,44843.91,46929.31,47603.07,63801.77,79263.76,57284.41,48318.28,52936.76
A,AM010000,PRD_PP,MIO_EUR,EU27_2020_EFTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45462.11,47010.48,31767.52,40782.93,52014.09,54528.01,51227.69,48225.43,46206.53,40572.47,43172.33,45369.93,47668.3,48357.91,64486.15,80225.14,57997.69,49054.67,53825.71
A,AM010000,PRD_PP,MIO_EUR,FI,,,,558.55,369.81,339.03,412.8,608.8,596.19,951.75,1167.11,1231.92,1298.9,1214.4,776.73,976.49,1500.59,1674.86,1209.8,883.82,852.13,699.38,412.97,453.57,452.66,319.13,335.6,451.6,397.8,404.1,381.5,337.5,393.5,437.4,715.6,590.2,416.0,466.5,601.77,651.9,686.17,530.32,479.74,435.5,436.08,430.01,629.07,470.25,436.1,1039.15,630.74,617.89,633.71
A,AM010000,PRD_PP,MIO_EUR,FR,4058.52,4531.32,4325.13,4517.56,5355.7,6410.62,6567.66,7619.84,7831.94,8906.94,8724.48,10147.22,9610.34,9014.22,8776.57,8969.9,9530.79,9178.5,9700.25,9355.0,6923.18,6852.33,7200.29,7900.68,7381.43,7270.42,6988.3,6764.9,6468.5,6795.1,6368.3,6663.4,6109.6,7439.3,11092.6,9960.7,7737.8,11726.5,12040.7,14654.4,11867.4,11220.6,11237.37,8014.16,9857.08,10635.43,10932.26,10119.95,14623.25,16427.24,13104.12,9656.07,10359.46
A,AM010000,PRD_PP,MIO_EUR,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.21,333.16,492.41,476.12,380.43,487.06,530.59,529.2,448.36,375.8,315.34,365.05,323.84,399.05,393.12,446.55,574.15,849.66,508.05,547.49,550.08
A,AM010000,PRD_PP,MIO_EUR,HU,,,,,,,,,,,,,,,,,,,,,,,,,1156.12,757.5,764.76,1006.84,1055.61,1107.26,1017.62,1600.22,1400.52,1422.61,1686.74,2266.94,1402.09,1669.55,2387.62,2104.29,2249.19,2373.75,2065.66,2221.63,1996.6,2236.3,2298.75,2336.77,2832.54,2845.31,3062.27,2276.71,2364.91
